trace_id,step,x,y,heading,speed,action,reward,label
0,0,6.683964729309082,3.5029125213623047,0.001618136678332327,21.25931044668242,"[0.015228809788823128, 1.0]",1.779631626319153,True
0,1,8.811578750610352,3.5022473335266113,-0.0003788346650637209,21.384373868488655,"[-0.17777666449546814, 1.0]",2.2238437037094685,True
0,2,10.950669288635254,3.437469005584717,-0.03500126041663876,21.471596501690833,"[-0.22705847024917603, 1.0]",2.235712722282511,True
0,3,13.093046188354492,3.2854371070861816,-0.08552861683038504,21.505202593112482,"[-0.27191975712776184, 1.0]",2.2391503113882445,True
0,4,15.232125282287598,3.0516977310180664,-0.13787611069114636,21.55912102802796,"[-0.15787318348884583, 1.0]",2.2360951385592314,True
0,5,17.371519088745117,2.7487194538116455,-0.18128044329531257,21.76608138012008,"[0.014924200251698494, 1.0]",2.23734117266806,True
0,6,19.521503448486328,2.405884265899658,-0.19521609948942498,21.845681820631476,"[0.18832382559776306, 1.0]",2.2482899279340525,True
0,7,21.681917190551758,2.071000337600708,-0.16244843227903516,21.937161788317315,"[0.28569257259368896, 1.0]",2.2591309701128575,True
0,8,23.85910415649414,1.7945849895477295,-0.11366677795983549,21.983457367171226,"[0.2945105731487274, 1.0]",2.2761125240946534,True
0,9,26.050228118896484,1.6030672788619995,-0.0636306416091541,22.03161435058665,"[0.20911255478858948, 1.0]",2.2902662269799836,True
0,10,28.255659103393555,1.490749478340149,-0.01878087832334785,22.24934568205126,"[0.014705868437886238, 1.0]",2.305553040066301,True
0,11,30.477705001831055,1.4274563789367676,0.00330192027753462,22.199388871866795,"[-0.09199178218841553, 1.0]",2.3219431483609005,True
0,12,32.699989318847656,1.3547080755233765,-0.02206815121488681,22.339916460528062,"[-0.18344807624816895, 1.0]",2.322813941088978,True
0,13,34.92820358276367,1.2250996828079224,-0.06890636372860115,22.283533705104368,"[-0.11182409524917603, 1.0]",2.328490165588985,True
0,14,37.147117614746094,1.0260848999023438,-0.1104712509678496,22.24967554736739,"[-0.011790333315730095, 1.0]",2.319037571945575,True
0,15,39.35690689086914,0.7747237086296082,-0.13495701982031072,22.208389913174436,"[-0.017404107376933098, 1.0]",2.309727030732332,True
0,16,41.56289291381836,0.46232491731643677,-0.1514146895667281,22.50720356325244,"[-0.021802661940455437, 1.0]",2.3072684389838547,True
0,17,43.78369140625,0.11724194884300232,-0.15694247988335075,22.421431617911626,"[0.21502023935317993, 1.0]",2.321694934712243,True
0,18,46.00092315673828,-0.19162380695343018,-0.1351485011026874,22.25785928908998,"[0.41638585925102234, 1.0]",2.3173921172891863,True
